Frequency,Real,Imaginary
764700000,0.3927001953125,-0.9420166015625
764750000,0.1929931640625,-1.000244140625
764800000,-0.0135498046875,-1.0206298828125
764850000,-0.2181396484375,-0.9976806640625
764900000,-0.4146728515625,-0.93359375
764950000,-0.5948486328125,-0.831298828125
765000000,-0.7510986328125,-0.6934814453125
765050000,-0.8746337890625,-0.52880859375
765100000,-0.9649658203125,-0.341064453125
765150000,-1.0137939453125,-0.1402587890625
765200000,-1.0225830078125,0.0675048828125
765250000,-0.9854736328125,0.2713623046875
765300000,-0.9112548828125,0.4656982421875
765350000,-0.7982177734375,0.6396484375
765400000,-0.6539306640625,0.7890625
765450000,-0.4803466796875,0.90380859375
765500000,-0.28955078125,0.9825439453125
765550000,-0.08544921875,1.0205078125
765600000,0.122802734375,1.0164794921875
765650000,0.3251953125,0.9705810546875
765700000,0.5146484375,0.885009765625
765750000,0.68310546875,0.7618408203125
765800000,0.8216552734375,0.6094970703125
765850000,0.9288330078125,0.4307861328125
765900000,0.9959716796875,0.23388671875
765950000,1.0224609375,0.029296875
766000000,1.0069580078125,-0.18017578125
766050000,0.9510498046875,-0.37841796875
766100000,0.853271484375,-0.5616455078125
766150000,0.722900390625,-0.7218017578125
766200000,0.5618896484375,-0.85205078125
766250000,0.377197265625,-0.947021484375
766300000,0.1798095703125,-1.0040283203125
766350000,-0.02734375,-1.01904296875
766400000,-0.2333984375,-0.99072265625
766450000,-0.4273681640625,-0.924072265625
766500000,-0.6044921875,-0.8197021484375
766550000,-0.7564697265625,-0.6805419921875
766600000,-0.8778076171875,-0.512939453125
766650000,-0.962646484375,-0.3236083984375
766700000,-1.0081787109375,-0.1236572265625
766750000,-1.01171875,0.0819091796875
766800000,-0.974609375,0.2838134765625
766850000,-0.896484375,0.474365234375
766900000,-0.7813720703125,0.64453125
766950000,-0.633544921875,0.7890625
767000000,-0.462646484375,0.9002685546875
767050000,-0.270751953125,0.974853515625
767100000,-0.069580078125,1.0081787109375
767150000,0.1358642578125,1.000244140625
767200000,0.3349609375,0.953125
767250000,0.519287109375,0.8648681640625
767300000,0.6826171875,0.7431640625
767350000,0.8182373046875,0.58935546875
767400000,0.918701171875,0.4124755859375
767450000,0.98388671875,0.218017578125
767500000,1.005615234375,0.015625
767550000,0.98828125,-0.1884765625
767600000,0.9290771484375,-0.3834228515625
767650000,0.8314208984375,-0.5615234375
767700000,0.70166015625,-0.7166748046875
767750000,0.54248046875,-0.843505859375
767800000,0.3609619140625,-0.93505859375
767850000,0.16455078125,-0.98876953125
767900000,-0.038330078125,-1.0018310546875
767950000,-0.237548828125,-0.9722900390625
768000000,-0.431884765625,-0.9056396484375
768050000,-0.6031494140625,-0.79931640625
768100000,-0.7535400390625,-0.6622314453125
768150000,-0.8702392578125,-0.4949951171875
768200000,-0.9522705078125,-0.3109130859375
768250000,-0.9951171875,-0.1104736328125
768300000,-0.9981689453125,0.09033203125
768350000,-0.9598388671875,0.290283203125
768400000,-0.8797607421875,0.4769287109375
768450000,-0.767333984375,0.644775390625
768500000,-0.620849609375,0.787109375
768550000,-0.4503173828125,0.8956298828125
768600000,-0.258056640625,0.967529296875
768650000,-0.0577392578125,1.0009765625
768700000,0.144287109375,0.99169921875
768750000,0.3408203125,0.9420166015625
768800000,0.5234375,0.8558349609375
768850000,0.6865234375,0.7327880859375
768900000,0.820068359375,0.5794677734375
768950000,0.919677734375,0.401611328125
769000000,0.98291015625,0.208740234375
769050000,1.004150390625,0.0057373046875
769100000,0.9854736328125,-0.1962890625
769150000,0.9249267578125,-0.39208984375
769200000,0.827392578125,-0.5712890625
769250000,0.6947021484375,-0.7269287109375
769300000,0.5347900390625,-0.8509521484375
769350000,0.353515625,-0.9432373046875
769400000,0.1539306640625,-0.9942626953125
769450000,-0.048828125,-1.0074462890625
769500000,-0.2503662109375,-0.9759521484375
769550000,-0.4434814453125,-0.904541015625
769600000,-0.617919921875,-0.7982177734375
769650000,-0.7647705078125,-0.658203125
769700000,-0.8834228515625,-0.4893798828125
769750000,-0.9635009765625,-0.3028564453125
769800000,-1.003662109375,-0.1026611328125
769850000,-1.0059814453125,0.102294921875
769900000,-0.965087890625,0.3037109375
769950000,-0.883544921875,0.4927978515625
770000000,-0.766357421875,0.6611328125
770050000,-0.61767578125,0.8018798828125
770100000,-0.4434814453125,0.910400390625
770150000,-0.2508544921875,0.9803466796875
770200000,-0.048583984375,1.01171875
770250000,0.156982421875,0.9998779296875
770300000,0.3564453125,0.9473876953125
770350000,0.5413818359375,0.8544921875
770400000,0.7030029296875,0.728515625
770450000,0.835693359375,0.5750732421875
770500000,0.933349609375,0.39208984375
770550000,0.992431640625,0.1953125
770600000,1.0123291015625,-0.0087890625
770650000,0.992431640625,-0.213134765625
770700000,0.9244384765625,-0.409912109375
770750000,0.8267822265625,-0.58740234375
770800000,0.68798828125,-0.7401123046875
770850000,0.5263671875,-0.8653564453125
770900000,0.3406982421875,-0.9549560546875
770950000,0.1412353515625,-1.001220703125
771000000,-0.0662841796875,-1.0096435546875
771050000,-0.2672119140625,-0.9755859375
771100000,-0.459228515625,-0.9007568359375
771150000,-0.63134765625,-0.7889404296875
771200000,-0.77734375,-0.64599609375
771250000,-0.890380859375,-0.4757080078125
771300000,-0.9677734375,-0.2852783203125
771350000,-1.00537109375,-0.08447265625
771400000,-1.0023193359375,0.120361328125
771450000,-0.95458984375,0.3199462890625
771500000,-0.870361328125,0.506591796875
771550000,-0.7510986328125,0.6705322265625
771600000,-0.5980224609375,0.807861328125
771650000,-0.4229736328125,0.912109375
771700000,-0.23046875,0.9786376953125
771750000,-0.029052734375,1.0040283203125
771800000,0.1759033203125,0.990234375
771850000,0.372802734375,0.9310302734375
771900000,0.5518798828125,0.8359375
771950000,0.707763671875,0.7078857421875
772000000,0.8370361328125,0.55078125
772050000,0.9298095703125,0.3695068359375
772100000,0.98486328125,0.1744384765625
772150000,1.0008544921875,-0.0277099609375
772200000,0.97265625,-0.2279052734375
772250000,0.90673828125,-0.4207763671875
772300000,0.8016357421875,-0.592529296875
772350000,0.6646728515625,-0.742431640625
772400000,0.5001220703125,-0.8621826171875
772450000,0.316162109375,-0.94482421875
772500000,0.1190185546875,-0.98974609375
772550000,-0.0831298828125,-0.99072265625
772600000,-0.2813720703125,-0.9539794921875
772650000,-0.4696044921875,-0.87646484375
772700000,-0.63525390625,-0.7645263671875
772750000,-0.777099609375,-0.6195068359375
772800000,-0.882568359375,-0.4488525390625
772850000,-0.95654296875,-0.2620849609375
772900000,-0.99072265625,-0.0634765625
772950000,-0.9822998046875,0.137939453125
773000000,-0.9345703125,0.3321533203125
773050000,-0.846923828125,0.5150146484375
773100000,-0.7255859375,0.6746826171875
773150000,-0.572998046875,0.8077392578125
773200000,-0.3995361328125,0.9051513671875
773250000,-0.20947265625,0.9683837890625
773300000,-0.0074462890625,0.9903564453125
773350000,0.190673828125,0.9710693359375
773400000,0.383056640625,0.91259765625
773450000,0.561279296875,0.8140869140625
773500000,0.7135009765625,0.6859130859375
773550000,0.8370361328125,0.5279541015625
773600000,0.9251708984375,0.34765625
773650000,0.9781494140625,0.154052734375
773700000,0.988037109375,-0.0465087890625
773750000,0.9578857421875,-0.2435302734375
773800000,0.8892822265625,-0.4339599609375
773850000,0.7833251953125,-0.60400390625
773900000,0.644287109375,-0.7503662109375
773950000,0.4808349609375,-0.8631591796875
774000000,0.2965087890625,-0.9444580078125
774050000,0.1014404296875,-0.9832763671875
774100000,-0.10205078125,-0.9837646484375
774150000,-0.2991943359375,-0.94287109375
774200000,-0.482177734375,-0.864013671875
774250000,-0.6483154296875,-0.7471923828125
774300000,-0.7838134765625,-0.6026611328125
774350000,-0.8892822265625,-0.431640625
774400000,-0.957763671875,-0.2431640625
774450000,-0.9886474609375,-0.0460205078125
774500000,-0.97607421875,0.15478515625
774550000,-0.925048828125,0.3499755859375
774600000,-0.8360595703125,0.529052734375
774650000,-0.711181640625,0.6878662109375
774700000,-0.558349609375,0.816650390625
774750000,-0.3819580078125,0.9134521484375
774800000,-0.1905517578125,0.9698486328125
774850000,0.0078125,0.9891357421875
774900000,0.208251953125,0.9678955078125
774950000,0.3988037109375,0.906005859375
775000000,0.5732421875,0.806884765625
775050000,0.723388671875,0.671630859375
775100000,0.84423828125,0.5120849609375
775150000,0.9288330078125,0.332763671875
775200000,0.977783203125,0.1380615234375
775250000,0.986328125,-0.060546875
775300000,0.952880859375,-0.2576904296875
775350000,0.8802490234375,-0.447021484375
775400000,0.7728271484375,-0.615478515625
775450000,0.6314697265625,-0.7569580078125
775500000,0.4671630859375,-0.8697509765625
775550000,0.281005859375,-0.9456787109375
775600000,0.0860595703125,-0.9818115234375
775650000,-0.114013671875,-0.9781494140625
775700000,-0.309326171875,-0.9345703125
775750000,-0.4906005859375,-0.85302734375
775800000,-0.6510009765625,-0.737548828125
775850000,-0.787109375,-0.590087890625
775900000,-0.88916015625,-0.41943359375
775950000,-0.95361328125,-0.229736328125
776000000,-0.9810791015625,-0.03271484375
776050000,-0.96728515625,0.164794921875
776100000,-0.914306640625,0.3560791015625
776150000,-0.822509765625,0.5328369140625
776200000,-0.6973876953125,0.6866455078125
776250000,-0.5457763671875,0.8118896484375
776300000,-0.370361328125,0.9066162109375
776350000,-0.1785888671875,0.9603271484375
776400000,0.0185546875,0.9783935546875
776450000,0.2115478515625,0.9537353515625
776500000,0.40234375,0.890625
776550000,0.5716552734375,0.7899169921875
776600000,0.717529296875,0.659423828125
776650000,0.836181640625,0.5009765625
776700000,0.918701171875,0.3218994140625
776750000,0.9644775390625,0.12939453125
776800000,0.9703369140625,-0.06787109375
776850000,0.9368896484375,-0.2596435546875
776900000,0.8648681640625,-0.443115234375
776950000,0.7574462890625,-0.608642578125
777000000,0.61865234375,-0.7491455078125
777050000,0.4547119140625,-0.859130859375
777100000,0.271484375,-0.932373046875
777150000,0.0794677734375,-0.9678955078125
777200000,-0.1171875,-0.962890625
777250000,-0.307861328125,-0.918701171875
777300000,-0.4866943359375,-0.837890625
777350000,-0.646240234375,-0.7236328125
777400000,-0.7774658203125,-0.5780029296875
777450000,-0.880126953125,-0.408447265625
777500000,-0.942626953125,-0.22314453125
777550000,-0.96875,-0.029541015625
777600000,-0.954345703125,0.1666259765625
777650000,-0.9013671875,0.3560791015625
777700000,-0.8116455078125,0.5303955078125
777750000,-0.6884765625,0.681884765625
777800000,-0.5367431640625,0.80859375
777850000,-0.363037109375,0.89990234375
777900000,-0.1734619140625,0.9549560546875
777950000,0.022216796875,0.9710693359375
778000000,0.218017578125,0.946533203125
778050000,0.404296875,0.8834228515625
778100000,0.576171875,0.7835693359375
778150000,0.72119140625,0.6514892578125
778200000,0.8385009765625,0.494873046875
778250000,0.92041015625,0.312744140625
778300000,0.9661865234375,0.122314453125
778350000,0.9715576171875,-0.0755615234375
778400000,0.9368896484375,-0.270263671875
778450000,0.8621826171875,-0.453369140625
778500000,0.7540283203125,-0.61865234375
778550000,0.61376953125,-0.7591552734375
778600000,0.4495849609375,-0.8677978515625
778650000,0.2646484375,-0.941162109375
778700000,0.068603515625,-0.9754638671875
778750000,-0.12890625,-0.971435546875
778800000,-0.3238525390625,-0.924560546875
778850000,-0.50390625,-0.84033203125
778900000,-0.6639404296875,-0.7220458984375
778950000,-0.7958984375,-0.5740966796875
779000000,-0.89599609375,-0.40087890625
779050000,-0.9578857421875,-0.2130126953125
779100000,-0.9835205078125,-0.0126953125
779150000,-0.9652099609375,0.1865234375
779200000,-0.90966796875,0.377685546875
779250000,-0.815185546875,0.5531005859375
779300000,-0.685791015625,0.706787109375
779350000,-0.5303955078125,0.8299560546875
779400000,-0.350830078125,0.922119140625
779450000,-0.1572265625,0.973388671875
779500000,0.043212890625,0.9862060546875
779550000,0.239990234375,0.9571533203125
779600000,0.4307861328125,0.888671875
779650000,0.601806640625,0.7852783203125
779700000,0.74755859375,0.6463623046875
779750000,0.8629150390625,0.4825439453125
779800000,0.9423828125,0.2979736328125
779850000,0.9842529296875,0.1014404296875
779900000,0.9842529296875,-0.0986328125
779950000,0.9443359375,-0.29638671875
780000000,0.8642578125,-0.480712890625
780050000,0.7498779296875,-0.6458740234375
780100000,0.6026611328125,-0.784423828125
780150000,0.4324951171875,-0.88916015625
780200000,0.2423095703125,-0.9586181640625
780250000,0.0447998046875,-0.9876708984375
780300000,-0.15625,-0.9769287109375
780350000,-0.3509521484375,-0.9248046875
780400000,-0.5294189453125,-0.8350830078125
780450000,-0.6881103515625,-0.71044921875
780500000,-0.8160400390625,-0.5555419921875
780550000,-0.909423828125,-0.3782958984375
780600000,-0.9659423828125,-0.1884765625
780650000,-0.9849853515625,0.0118408203125
780700000,-0.9627685546875,0.209228515625
780750000,-0.899658203125,0.3994140625
780800000,-0.801025390625,0.5714111328125
780850000,-0.6680908203125,0.7215576171875
780900000,-0.5068359375,0.8408203125
780950000,-0.3275146484375,0.9248046875
781000000,-0.132568359375,0.971435546875
781050000,0.0660400390625,0.9776611328125
781100000,0.2623291015625,0.9444580078125
781150000,0.4481201171875,0.8719482421875
781200000,0.613525390625,0.763671875
781250000,0.7530517578125,0.622314453125
781300000,0.86376953125,0.4569091796875
781350000,0.93701171875,0.2745361328125
781400000,0.97216796875,0.07861328125
781450000,0.9661865234375,-0.118896484375
781500000,0.9228515625,-0.3115234375
781550000,0.8399658203125,-0.4901123046875
781600000,0.72412109375,-0.6475830078125
781650000,0.5772705078125,-0.78125
781700000,0.40673828125,-0.8812255859375
781750000,0.221435546875,-0.9451904296875
781800000,0.0260009765625,-0.9688720703125
781850000,-0.1697998046875,-0.953369140625
781900000,-0.359375,-0.899169921875
781950000,-0.533447265625,-0.807373046875
782000000,-0.6851806640625,-0.683349609375
782050000,-0.806884765625,-0.53076171875
782100000,-0.898193359375,-0.357421875
782150000,-0.949462890625,-0.1683349609375
782200000,-0.9656982421875,0.0264892578125
782250000,-0.939453125,0.2208251953125
782300000,-0.8748779296875,0.40380859375
782350000,-0.7728271484375,0.5721435546875
782400000,-0.6439208984375,0.718017578125
782450000,-0.4857177734375,0.83251953125
782500000,-0.30859375,0.9124755859375
782550000,-0.1173095703125,0.955078125
782600000,0.07861328125,0.9586181640625
782650000,0.26904296875,0.9227294921875
782700000,0.450439453125,0.8494873046875
782750000,0.613037109375,0.73974609375
782800000,0.7503662109375,0.6024169921875
782850000,0.85546875,0.4393310546875
782900000,0.927001953125,0.255859375
782950000,0.9600830078125,0.0655517578125
783000000,0.952880859375,-0.1292724609375
783050000,0.9068603515625,-0.3201904296875
783100000,0.8233642578125,-0.4957275390625
783150000,0.706787109375,-0.6531982421875
783200000,0.5604248046875,-0.78271484375
783250000,0.392333984375,-0.87939453125
783300000,0.2064208984375,-0.938720703125
783350000,0.012451171875,-0.962646484375
783400000,-0.182861328125,-0.9453125
783450000,-0.3699951171875,-0.8897705078125
783500000,-0.541748046875,-0.798095703125
783550000,-0.6915283203125,-0.6717529296875
783600000,-0.8138427734375,-0.5191650390625
783650000,-0.9013671875,-0.34326171875
783700000,-0.951416015625,-0.1536865234375
783750000,-0.9638671875,0.0406494140625
783800000,-0.9364013671875,0.2357177734375
783850000,-0.8707275390625,0.419189453125
783900000,-0.76806640625,0.586669921875
783950000,-0.632080078125,0.730712890625
784000000,-0.4730224609375,0.84326171875
784050000,-0.2935791015625,0.922119140625
784100000,-0.1021728515625,0.962158203125
784150000,0.09521484375,0.9625244140625
784200000,0.2879638671875,0.9256591796875
784250000,0.4698486328125,0.848388671875
784300000,0.631103515625,0.736083984375
784350000,0.7666015625,0.5931396484375
784400000,0.871337890625,0.4263916015625
784450000,0.9395751953125,0.24169921875
784500000,0.9697265625,0.046630859375
784550000,0.960693359375,-0.14990234375
784600000,0.9095458984375,-0.3419189453125
784650000,0.822021484375,-0.5167236328125
784700000,0.7012939453125,-0.6728515625
784750000,0.5521240234375,-0.8018798828125
784800000,0.378173828125,-0.8968505859375
784850000,0.1883544921875,-0.953857421875
784900000,-0.0076904296875,-0.9732666015625
784950000,-0.2027587890625,-0.951416015625
785000000,-0.3936767578125,-0.892822265625
785050000,-0.564208984375,-0.7950439453125
785100000,-0.7127685546875,-0.661865234375
785150000,-0.83349609375,-0.5048828125
785200000,-0.9169921875,-0.3271484375
785250000,-0.964111328125,-0.1348876953125
785300000,-0.9722900390625,0.0643310546875
785350000,-0.9395751953125,0.2578125
785400000,-0.867919921875,0.4432373046875
785450000,-0.760498046875,0.6094970703125
785500000,-0.6217041015625,0.7501220703125
785550000,-0.4576416015625,0.8609619140625
785600000,-0.2734375,0.9354248046875
785650000,-0.0772705078125,0.9713134765625
785700000,0.1197509765625,0.9664306640625
785750000,0.3123779296875,0.921630859375
785800000,0.49365234375,0.839111328125
785850000,0.652099609375,0.7225341796875
785900000,0.78515625,0.57470703125
785950000,0.884033203125,0.4046630859375
786000000,0.947265625,0.2159423828125
786050000,0.9722900390625,0.020751953125
786100000,0.9534912109375,-0.178955078125
786150000,0.8984375,-0.369384765625
786200000,0.805419921875,-0.540771484375
786250000,0.6771240234375,-0.693115234375
786300000,0.5234375,-0.815673828125
786350000,0.346923828125,-0.904052734375
786400000,0.1556396484375,-0.95458984375
786450000,-0.040771484375,-0.9661865234375
786500000,-0.23486328125,-0.93701171875
786550000,-0.41845703125,-0.868896484375
786600000,-0.5863037109375,-0.7655029296875
786650000,-0.7296142578125,-0.6295166015625
786700000,-0.84033203125,-0.4678955078125
786750000,-0.916015625,-0.2880859375
786800000,-0.955322265625,-0.0928955078125
786850000,-0.95458984375,0.0992431640625
786900000,-0.9132080078125,0.2918701171875
786950000,-0.8353271484375,0.4683837890625
787000000,-0.72021484375,0.6295166015625
787050000,-0.57763671875,0.7601318359375
787100000,-0.4107666015625,0.8603515625
787150000,-0.228515625,0.9261474609375
787200000,-0.034912109375,0.9525146484375
787250000,0.156494140625,0.938232421875
787300000,0.3443603515625,0.88525390625
787350000,0.5159912109375,0.795654296875
787400000,0.6658935546875,0.674072265625
787450000,0.7855224609375,0.5234375
787500000,0.875,0.354248046875
787550000,0.93017578125,0.16943359375
787600000,0.94091796875,-0.0213623046875
787650000,0.91650390625,-0.2113037109375
787700000,0.853759765625,-0.3929443359375
787750000,0.7557373046875,-0.5548095703125
787800000,0.627685546875,-0.6976318359375
787850000,0.4727783203125,-0.8079833984375
787900000,0.299560546875,-0.88623046875
787950000,0.1148681640625,-0.9259033203125
788000000,-0.07568359375,-0.929931640625
788050000,-0.2607421875,-0.89453125
788100000,-0.4339599609375,-0.822021484375
788150000,-0.59228515625,-0.7171630859375
788200000,-0.725341796875,-0.5806884765625
788250000,-0.8271484375,-0.422607421875
788300000,-0.8934326171875,-0.246826171875
788350000,-0.9237060546875,-0.0616455078125
788400000,-0.9168701171875,0.125244140625
788450000,-0.871337890625,0.3082275390625
788500000,-0.7913818359375,0.477783203125
788550000,-0.6793212890625,0.6263427734375
788600000,-0.538330078125,0.74951171875
788650000,-0.375,0.841552734375
788700000,-0.198974609375,0.899169921875
788750000,-0.0125732421875,0.9188232421875
788800000,0.172119140625,0.9031982421875
788850000,0.3499755859375,0.8507080078125
788900000,0.5126953125,0.76171875
788950000,0.6556396484375,0.6419677734375
789000000,0.77099609375,0.49658203125
789050000,0.855224609375,0.3316650390625
789100000,0.904296875,0.1517333984375
789150000,0.9158935546875,-0.0335693359375
789200000,0.8916015625,-0.2161865234375
789250000,0.8289794921875,-0.3927001953125
789300000,0.7322998046875,-0.5496826171875
789350000,0.608154296875,-0.684814453125
789400000,0.4564208984375,-0.7926025390625
789450000,0.2869873046875,-0.8682861328125
789500000,0.1064453125,-0.907470703125
789550000,-0.079345703125,-0.910400390625
789600000,-0.2591552734375,-0.875244140625
789650000,-0.429931640625,-0.806396484375
789700000,-0.5841064453125,-0.7021484375
789750000,-0.71435546875,-0.571044921875
789800000,-0.813720703125,-0.414794921875
789850000,-0.8802490234375,-0.2421875
789900000,-0.91015625,-0.0599365234375
789950000,-0.90380859375,0.1258544921875
790000000,-0.8604736328125,0.303466796875
790050000,-0.78076171875,0.47216796875
790100000,-0.6693115234375,0.617431640625
790150000,-0.5318603515625,0.74072265625
790200000,-0.37109375,0.83154296875
790250000,-0.1953125,0.8896484375
790300000,-0.01318359375,0.9102783203125
790350000,0.1717529296875,0.89453125
790400000,0.3480224609375,0.841064453125
790450000,0.5106201171875,0.7529296875
790500000,0.650146484375,0.63525390625
790550000,0.76513671875,0.4906005859375
790600000,0.848388671875,0.3260498046875
790650000,0.896484375,0.1483154296875
790700000,0.906494140625,-0.0350341796875
790750000,0.8797607421875,-0.2166748046875
790800000,0.8160400390625,-0.3902587890625
790850000,0.722412109375,-0.5457763671875
790900000,0.595703125,-0.6820068359375
790950000,0.4444580078125,-0.787353515625
791000000,0.276611328125,-0.8607177734375
791050000,0.0975341796875,-0.8968505859375
791100000,-0.0843505859375,-0.8980712890625
791150000,-0.26318359375,-0.8619384765625
791200000,-0.431884765625,-0.7906494140625
791250000,-0.5814208984375,-0.685791015625
791300000,-0.7071533203125,-0.5538330078125
791350000,-0.802734375,-0.3992919921875
791400000,-0.8662109375,-0.228271484375
791450000,-0.8944091796875,-0.04931640625
791500000,-0.8863525390625,0.1324462890625
791550000,-0.8399658203125,0.3079833984375
791600000,-0.7596435546875,0.4705810546875
791650000,-0.6484375,0.61376953125
791700000,-0.5098876953125,0.7313232421875
791750000,-0.3536376953125,0.8182373046875
791800000,-0.17919921875,0.871337890625
791850000,-0.0015869140625,0.8880615234375
791900000,0.1773681640625,0.8712158203125
791950000,0.349365234375,0.8165283203125
792000000,0.5072021484375,0.7286376953125
792050000,0.642822265625,0.6102294921875
792100000,0.75048828125,0.46923828125
792150000,0.83056640625,0.3084716796875
792200000,0.8736572265625,0.1334228515625
792250000,0.8831787109375,-0.045166015625
792300000,0.8546142578125,-0.2203369140625
792350000,0.7911376953125,-0.3876953125
792400000,0.697509765625,-0.5390625
792450000,0.573486328125,-0.6693115234375
792500000,0.42578125,-0.7679443359375
792550000,0.2611083984375,-0.839599609375
792600000,0.08837890625,-0.8753662109375
792650000,-0.09033203125,-0.874267578125
792700000,-0.2626953125,-0.8382568359375
792750000,-0.42724609375,-0.767333984375
792800000,-0.572509765625,-0.6658935546875
792850000,-0.6943359375,-0.53662109375
792900000,-0.7874755859375,-0.3853759765625
792950000,-0.849365234375,-0.2186279296875
793000000,-0.8751220703125,-0.0452880859375
793050000,-0.86669921875,0.1326904296875
793100000,-0.8221435546875,0.3050537109375
793150000,-0.7454833984375,0.4632568359375
793200000,-0.6378173828125,0.603759765625
793250000,-0.50146484375,0.72021484375
793300000,-0.3450927734375,0.80712890625
793350000,-0.178466796875,0.8603515625
793400000,-0.001708984375,0.8770751953125
793450000,0.1761474609375,0.861572265625
793500000,0.34521484375,0.80810546875
793550000,0.5015869140625,0.721923828125
793600000,0.637451171875,0.6065673828125
793650000,0.7454833984375,0.4664306640625
793700000,0.82470703125,0.30810546875
793750000,0.8704833984375,0.1356201171875
793800000,0.880859375,-0.04296875
793850000,0.853759765625,-0.2198486328125
793900000,0.793701171875,-0.38818359375
793950000,0.6986083984375,-0.5400390625
794000000,0.5767822265625,-0.6690673828125
794050000,0.4307861328125,-0.77099609375
794100000,0.2659912109375,-0.843505859375
794150000,0.09130859375,-0.87939453125
794200000,-0.090087890625,-0.8822021484375
794250000,-0.263427734375,-0.846923828125
794300000,-0.4287109375,-0.776611328125
794350000,-0.5772705078125,-0.672607421875
794400000,-0.702392578125,-0.5438232421875
794450000,-0.797607421875,-0.3919677734375
794500000,-0.861083984375,-0.2230224609375
794550000,-0.887939453125,-0.0469970703125
794600000,-0.8802490234375,0.1365966796875
794650000,-0.8350830078125,0.310302734375
794700000,-0.756591796875,0.4715576171875
794750000,-0.644775390625,0.615478515625
794800000,-0.5067138671875,0.7327880859375
794850000,-0.349609375,0.8211669921875
794900000,-0.1781005859375,0.8763427734375
794950000,0.0035400390625,0.893798828125
795000000,0.183349609375,0.8751220703125
795050000,0.356689453125,0.8199462890625
795100000,0.51416015625,0.7310791015625
795150000,0.6522216796875,0.613037109375
795200000,0.76123046875,0.4688720703125
795250000,0.8416748046875,0.3057861328125
795300000,0.885498046875,0.1270751953125
795350000,0.8929443359375,-0.053955078125
795400000,0.863525390625,-0.2327880859375
795450000,0.7989501953125,-0.4036865234375
795500000,0.700439453125,-0.5567626953125
795550000,0.57421875,-0.6861572265625
795600000,0.423583984375,-0.7879638671875
795650000,0.256103515625,-0.856689453125
795700000,0.07861328125,-0.8897705078125
795750000,-0.1038818359375,-0.8895263671875
795800000,-0.2811279296875,-0.8487548828125
795850000,-0.44482421875,-0.7742919921875
795900000,-0.59326171875,-0.668701171875
795950000,-0.716064453125,-0.535400390625
796000000,-0.80859375,-0.3770751953125
796050000,-0.8677978515625,-0.206787109375
796100000,-0.890625,-0.0263671875
796150000,-0.8787841796875,0.15380859375
796200000,-0.8280029296875,0.329345703125
796250000,-0.7437744140625,0.4886474609375
796300000,-0.631591796875,0.62841796875
796350000,-0.490234375,0.7440185546875
796400000,-0.33056640625,0.826904296875
796450000,-0.1561279296875,0.87646484375
796500000,0.02392578125,0.888671875
796550000,0.203857421875,0.86572265625
796600000,0.3736572265625,0.8050537109375
796650000,0.5299072265625,0.71337890625
796700000,0.6619873046875,0.5911865234375
796750000,0.76806640625,0.4456787109375
796800000,0.8409423828125,0.2796630859375
796850000,0.878662109375,0.1041259765625
796900000,0.8831787109375,-0.075927734375
796950000,0.8489990234375,-0.2509765625
797000000,0.7794189453125,-0.416259765625
797050000,0.68017578125,-0.5679931640625
797100000,0.5506591796875,-0.6929931640625
797150000,0.4002685546875,-0.7889404296875
797200000,0.23095703125,-0.8536376953125
797250000,0.054443359375,-0.8817138671875
797300000,-0.1248779296875,-0.8748779296875
797350000,-0.2974853515625,-0.831298828125
797400000,-0.461181640625,-0.7537841796875
797450000,-0.6031494140625,-0.644287109375
797500000,-0.7208251953125,-0.5093994140625
797550000,-0.808837890625,-0.3543701171875
797600000,-0.8638916015625,-0.1826171875
797650000,-0.8836669921875,-0.004638671875
797700000,-0.86474609375,0.173828125
797750000,-0.81201171875,0.344970703125
797800000,-0.725830078125,0.502197265625
797850000,-0.6107177734375,0.6390380859375
797900000,-0.468505859375,0.7496337890625
797950000,-0.30712890625,0.828369140625
798000000,-0.1339111328125,0.873779296875
798050000,0.044677734375,0.881103515625
798100000,0.22216796875,0.85498046875
798150000,0.3909912109375,0.79345703125
798200000,0.5421142578125,0.6961669921875
798250000,0.672607421875,0.57373046875
798300000,0.7752685546875,0.4261474609375
798350000,0.8453369140625,0.26123046875
798400000,0.878662109375,0.083251953125
798450000,0.8787841796875,-0.0933837890625
798500000,0.8428955078125,-0.27001953125
798550000,0.770263671875,-0.43408203125
798600000,0.666748046875,-0.582275390625
798650000,0.53564453125,-0.7052001953125
798700000,0.3818359375,-0.7994384765625
798750000,0.2132568359375,-0.8607177734375
798800000,0.036376953125,-0.8856201171875
798850000,-0.14501953125,-0.8751220703125
798900000,-0.318359375,-0.826904296875
798950000,-0.479736328125,-0.7454833984375
799000000,-0.619384765625,-0.6353759765625
799050000,-0.7352294921875,-0.496826171875
799100000,-0.8209228515625,-0.3387451171875
799150000,-0.8731689453125,-0.1651611328125
799200000,-0.8873291015625,0.014892578125
799250000,-0.86669921875,0.1943359375
799300000,-0.8099365234375,0.3656005859375
799350000,-0.7200927734375,0.52197265625
799400000,-0.60009765625,0.6563720703125
799450000,-0.4532470703125,0.76416015625
799500000,-0.29150390625,0.83984375
799550000,-0.1153564453125,0.8812255859375
799600000,0.06591796875,0.886474609375
799650000,0.2420654296875,0.8543701171875
799700000,0.41064453125,0.7874755859375
799750000,0.56103515625,0.6884765625
799800000,0.6884765625,0.5611572265625
799850000,0.78857421875,0.4095458984375
